FILENAME	url	URLLength	Domain	DomainLength	IsDomainIP	tld	URLSimilarityIndex	CharContinuationRate	TLDLegitimateProb	URLCharProb	TLDLength	NoOfSubDomain	HasObfuscation	NoOfObfuscatedChar	ObfuscationRatio	NoOfLettersInURL	LetterRatioInURL	NoOfDegitsInURL	DegitRatioInURL	NoOfEqualsInURL	NoOfQMarkInURL	NoOfAmpersandInURL	NoOfOtherSpecialCharsInURL	SpacialCharRatioInURL	IsHTTPS	LineOfCode	LargestLineLength	HasTitle	Title	DomainTitleMatchScore	URLTitleMatchScore	HasFavicon	Robots	IsResponsive	NoOfURLRedirect	NoOfSelfRedirect	HasDescription	NoOfPopup	NoOfiFrame	HasExternalFormSubmit	HasSocialNet	HasSubmitButton	HasHiddenFields	HasPasswordField	Bank	Pay	Crypto	HasCopyrightInfo	NoOfImage	NoOfCSS	NoOfJS	NoOfSelfRef	NoOfEmptyRef	NoOfExternalRef	label	for visual
8021696.txt	https://attofficialaccount.weebly.com/	37	attofficialaccount.weebly.com	29	0	com	41.6646849	0.76	0.5229071	0.06027743	3	1	0	0	0	27	0.73	0	0	0	0	0	2	0.054	1	129	368	1	attofficialaccountweebly	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	Valuable
oph08579.txt	https://talomest.lt.emlnk.com/prod/link-tracker?notrack=1&redirecturl=ahr0chmlm0elmkylmky4njiymjeuc2vsy2rulnj1jtjgd2fsbgv0jtjgy29ubmvjdcuyrk5gvhmlmkzjb2luymfzzsuyrjawmdk4ota5mdawmdawmdawmdawmdalmkzpbmrlec5odg1s&sig=5bm4c5bjnnmez9htbo9qgkdzm46yhfuoaepogutxqim&iat=1679636888&a=%7c%7c478133897%7c%7c&account=talomest.activehosted.com&email=gj7i7c3gp1zizrinyuonuxqtkq/ydpmrq5hzfpwodkb/und3itm=:m9gzzmt25h64q7qufqkbcx9ohzqbv8dx&s=8e8c87b888cb18276b16423f45ce5a7e&i=1a3a1a1	468	talomest.lt.emlnk.com	21	0	com	2.401233859	0.529411765	0.5229071	0.037125381	3	2	0	0	0	340	0.726	86	0.184	10	1	4	19	0.073	1	2	477	0	0	0	0.223214286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8062942.txt	http://www.kuerennkaycoato-co-jp.kuercnokayccata.rzyddn.top/ai/?authenticated=true&amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signinc3c9e4b3d5723edfabbbdb684f7299da568cf9c8	271	www.kuerennkaycoato-co-jp.kuercnokayccata.rzyddn.top	52	0	top	4.647826974	0.363636364	0.0002752	0.049122455	3	3	0	0	0	193	0.712	21	0.077	5	2	0	39	0.17	0	474	780	1	kuerennkaycoato-co-jpkuercnokayccatarzyddnai?authenticated=true&amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signinc3c9e4b3d5723edfabbbdb684f7299da568cf9c8	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	10	2	1	0	0	0	0	Valuable
8000834.txt	https://re-authafcutoken.web.app/	32	re-authafcutoken.web.app	24	0	app	49.02777778	0.7	0.001502	0.053337511	3	1	0	0	0	21	0.656	0	0	0	0	0	3	0.094	1	108	8125	1	re-authafcutokenweb	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	Valuable
7918987.txt	http://www.iviewing.co.uk/wellfargoo/login.php	45	www.iviewing.co.uk	18	0	uk	30.30153238	0.818181818	0.028555	0.052785569	2	2	0	0	0	29	0.644	0	0	0	0	0	5	0.111	0	2	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw26397.txt	http://www.accounts-verification.net-account.space	49	www.accounts-verification.net-account.space	43	0	space	40.40769941	0.393939394	0.0003175	0.064038688	5	2	0	0	0	34	0.694	0	0	0	0	0	4	0.082	0	2	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw5jan1060.txt	http://www.afcu-verify.duckdns.org	33	www.afcu-verify.duckdns.org	27	0	org	50.78764965	0.421052632	0.0799628	0.04809326	3	2	0	0	0	19	0.576	0	0	0	0	0	3	0.091	0	3	162	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
550909.txt	https://www.findmeanauthor.com	29	www.findmeanauthor.com	22	0	com	100	1	0.5229071	0.061754957	3	1	0	0	0	16	0.552	0	0	0	0	0	1	0.034	1	160	537	1	findmeanauthor	100	100	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	3	2	4	1	0	3	1	Valuable
oph02821.txt	https://ing-mein.nervous-edison.170-187-224-61.plesk.page/main/login1/delogin/107.178.231.239/	94	ing-mein.nervous-edison.170-187-224-61.plesk.page	49	0	page	11.96298383	0.25	0.0001446	0.039014234	4	3	0	0	0	45	0.479	24	0.255	0	0	0	17	0.181	1	3	103	0	0	2.272727273	1.315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw5jan1020.txt	http://www.account-deletion-form-10033819.firebaseapp.com	56	www.account-deletion-form-10033819.firebaseapp.com	50	0	com	29.33977456	0.476190476	0.5229071	0.051066554	3	2	0	0	0	32	0.571	8	0.143	0	0	0	5	0.089	0	2	68	0	0	2.380952381	2.380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8006228.txt	https://petersenhealthcare-pdf-auth2.tk/adobe/document/security/	63	petersenhealthcare-pdf-auth2.tk	31	0	tk	33.51357733	0.714285714	0.000386	0.056188946	2	0	0	0	0	48	0.762	1	0.016	0	0	0	6	0.095	1	157	183	1	petersenhealthcare-pdf-auth2adobedocumentsecurity	0	100	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	4	0	1	0	0	1	0	Valuable
8085359.txt	http://43.128.92.128/v3/signin/identifier?dsh=s1275485195%3a1679418041890763&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=awnoghefhevw5rxe7-nf43fenif2sgoolfwkuz6fc-5u6tmqawcuinyi-oanzlqywzjbcbfipzbwoa&amp%3bpassive=1209600&amp%3bxrealip=107.178.238.53&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghdfrqhhi565i1a5i--t8yyxbkcfvk0tasdvgqt_x0nbvjuxpfci-pyu82bxtfqrqryfuflkpq	473	43.128.92.128	13	1	128	1.29290608	0.444444444	0	0.035577769	3	2	0	0	0	310	0.655	98	0.207	10	1	15	32	0.123	1	125	53231	1	4392v3signinidentifier?dsh=s1275485195%3a1679418041890763&amp%3bfollowup=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bifkv=awnoghefhevw5rxe7-nf43fenif2sgoolfwkuz6fc-5u6tmqawcuinyi-oanzlqywzjbcbfipzbwoa&amp%3bpassive=1209600&amp%3bxrealip=10717823853&continue=https%3a%2f%2faccountsgooglecom%2f%3f&xrealip=3419846118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghdfrqhhi565i1a5i--t8yyxbkcfvk0tasdvgqt_x0nbvjuxpfci-pyu82bxtfqrqryfuflkpq	0	0	0	0	1	1	0	1	0	2	0	0	1	1	0	0	1	0	1	1	0	0	2	0	5	0	Valuable
8020616.txt	https://esim-assistance-sfr.fr/verification/login.php	52	esim-assistance-sfr.fr	22	0	fr	25.6496786	0.578947368	0.0141483	0.05861347	2	0	0	0	0	38	0.731	0	0	0	0	0	6	0.115	1	2	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw17190.txt	http://www.us-update.com	23	www.us-update.com	17	0	com	78.36734694	0.777777778	0.5229071	0.05757832	3	1	0	0	0	10	0.435	0	0	0	0	0	2	0.087	0	15	155	1	us-update	100	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8005679.txt	https://login-101254-102858.square.site/	39	login-101254-102858.square.site	31	0	site	47.50260146	0.5	0.0017656	0.033269432	4	1	0	0	0	15	0.385	12	0.308	0	0	0	4	0.103	1	68	80	1	login-101254-102858square	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Valuable
mw47848.txt	http://www.kavachauthentication.blogspot.com	43	www.kavachauthentication.blogspot.com	37	0	com	45.22767785	0.724137931	0.5229071	0.059549974	3	2	0	0	0	30	0.698	0	0	0	0	0	2	0.047	0	11	85	1	kavachauthenticationblogspot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Valuable
8085214.txt	http://129.226.210.78/v3/signin/identifier?dsh=s-1006104066:1662988869063476&amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.238.56&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqdhywqx1u-dlkznvtm9uhqca1bbclx9wjxuadxr-mjpkbb4tmz5uhhuudv7y4_lbjkexuoao7oo	349	129.226.210.78	14	1	78	2.77568199	0.363636364	0	0.038779333	2	2	0	0	0	216	0.619	65	0.186	8	3	0	34	0.129	1	2	1638	1	129226210v3signinidentifier?dsh=s-1006104066:1662988869063476&amp;continue=accountsgooglecom?&amp;followup=accountsgooglecom?&amp;passive=1209600&amp;xrealip=107123856&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqdhywqx1u-dlkznvtm9uhqca1bbclx9wjxuadxr-mjpkbb4tmz5uhhuudv7y4_lbjkexuoao7oo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Valuable
8053327.txt	http://qyserhtgps.car3iit.club/dlogin.php?page=100	50	qyserhtgps.car3iit.club	23	0	club	19.07665077	0.666666667	0.0006227	0.043448809	4	1	0	0	0	33	0.66	4	0.08	1	1	0	4	0.12	0	11	78	0	0	0	2.702702703	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Valuable
8018548.txt	http://dvdnmijkil.temp.swtest.ru/www.sfr.fr-login-return_url/index.html	70	dvdnmijkil.temp.swtest.ru	25	0	ru	16.92167577	0.5	0.0180132	0.046129866	2	2	0	0	0	49	0.7	0	0	0	0	0	10	0.143	0	120	143897	1	dvdnmijkiltempswtestsfrfr-login-return_urlindexhtm	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	Valuable
8009590.txt	https://ci4br-lqaaa-aaaag-abd2q-cai.raw.ic0.app/login.html	57	ci4br-lqaaa-aaaag-abd2q-cai.raw.ic0.app	39	0	app	21.98588235	0.2	0.001502	0.051990417	3	2	0	0	0	37	0.649	3	0.053	0	0	0	9	0.158	1	151	4168	1	ci4br-lqaaa-aaaag-abd2q-cairawic0loginhtm	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Valuable
mw183951.txt	http://www.ssdupdate2.top	25	www.ssdupdate2.top	18	0	top	64.76190476	1	0.0002752	0.049154089	3	1	0	0	0	12	0.48	1	0.04	0	0	0	1	0.04	0	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8065969.txt	http://www.magazineluizas.com/index/user/login.html	51	www.magazineluizas.com	22	0	com	41.15243902	1	0.5229071	0.055614343	3	1	0	0	0	35	0.686	0	0	0	0	0	5	0.098	0	2	2830	1	magazineluizasindexuserloginhtml	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	Valuable
8062636.txt	http://www.kueronekayaeotn.co.jp.kuerocekayacaoto.drzfwu.top/ai/?authenticated=true&amp;amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin5e1ca83cb9ab83dab9223e9a842dcc45a8303438	212	www.kueronekayaeotn.co.jp.kuerocekayacaoto.drzfwu.top	53	0	top	7.529001953	0.377777778	0.0002752	0.048417087	3	5	0	0	0	145	0.684	25	0.118	5	2	0	24	0.146	0	475	779	1	kueronekayaeotncojpkuerocekayacaotodrzfwuai?authenticated=true&amp;amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin5e1ca83cb9ab83dab9223e9a842dcc45a8303438	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	10	2	1	0	0	0	0	Valuable
8083433.txt	http://129.226.211.41/v3/signin/identifier?dsh=s-1358614803%3a1679331627871596&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=awnogheuqyvhu7brho8oygzsg1zgupmhyydoezqxyfmexvoj7g7kijdrmrnbftwtn0rlxjxgoz3n&amp%3bpassive=1209600&amp%3bxrealip=107.178.238.44&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghezwbxayv6jw0mi9c0xmckfqo2ovc2qmx6js-asbrrtwfpsvkxuakr3ifjpvgenxxykraqp8a	473	129.226.211.41	14	1	41	2.154320187	0.363636364	0	0.036013958	2	2	0	0	0	316	0.668	97	0.205	10	1	15	27	0.112	1	125	53206	1	129226211v3signinidentifier?dsh=s-1358614803%3a1679331627871596&amp%3bfollowup=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bifkv=awnogheuqyvhu7brho8oygzsg1zgupmhyydoezqxyfmexvoj7g7kijdrmrnbftwtn0rlxjxgoz3n&amp%3bpassive=1209600&amp%3bxrealip=10717823844&continue=https%3a%2f%2faccountsgooglecom%2f%3f&xrealip=3419846118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghezwbxayv6jw0mi9c0xmckfqo2ovc2qmx6js-asbrrtwfpsvkxuakr3ifjpvgenxxykraqp8a	0	0	0	0	1	1	0	1	0	2	0	0	1	1	0	0	0	0	1	1	0	0	2	0	5	0	Valuable
8038183.txt	https://operaciones-bancarias.configaccount.repl.co/	52	operaciones-bancarias.configaccount.repl.co	43	0	co	40.53788289	0.35	0.0059772	0.066366271	2	2	0	0	0	39	0.75	0	0	0	0	0	5	0.096	1	198	869	1	operaciones-bancariasnfigacuntrepl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Valuable
8054321.txt	https://supervielle-1.asddaneuwu.repl.co/login	46	supervielle-1.asddaneuwu.repl.co	32	0	co	37.41032744	0.448275862	0.0059772	0.054397391	2	2	0	0	0	32	0.696	1	0.022	0	0	0	5	0.109	1	60	138	1	supervielle-1asddaneuwurepllogin	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	3	0	1	0	1	0	Valuable
7967190.txt	https://coinbasesaprologin.godaddysites.com/	43	coinbasesaprologin.godaddysites.com	35	0	com	66.04081633	0.612903226	0.5229071	0.061778483	3	1	0	0	0	33	0.767	0	0	0	0	0	2	0.047	1	50	5151	1	coinbasesaprologingodaddysites	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	2	1	6	2	0	2	0	Valuable
8087016.txt	http://43.159.39.69/v3/signin/identifier?dsh=s-385678664:1679472229303043&amp;followup=https://accounts.google.com&amp;ifkv=awnoghem6jxsfi3i9gtbq2ptjqew0k8g55g-qujtxuhcxrni5dbry5bb-b5zi9pdc1ibj5ej9nex&amp;passive=1209600&amp;continue=https://accounts.google.com/&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7thvjv8fechvpi-pb8uro-agcwtziwolrlpuofk_7lmvnp4eujqioi9wp6sseazez30bpuspa	404	43.159.39.69	12	1	69	1.846417073	0.444444444	0	0.039177994	2	2	0	0	0	274	0.678	66	0.163	8	1	0	32	0.101	1	2	1638	1	4315939v3signinidentifier?dsh=s-385678664:1679472229303043&amp;followup=accountsgooglecom&amp;ifkv=awnoghem6jxsfi3i9gtbq2ptjqew0k8g55g-qujtxuhcxrni5dbry5bb-b5zi9pdc1ibj5ej9nex&amp;passive=1209600&amp;continue=accountsgooglecom&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7thvjv8fechvpi-pb8uro-agcwtziwolrlpuofk_7lmvnp4eujqioi9wp6sseazez30bpuspa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Valuable
8056184.txt	https://service-supporto-italian-project.cfolks.pl/application/mobile/public/webapp/digital-login/	98	service-supporto-italian-project.cfolks.pl	42	0	pl	16.01088527	0.230769231	0.0069695	0.055871093	2	1	0	0	0	78	0.796	0	0	0	0	0	12	0.122	1	15	155	1	service-supporto-italian-projectcfolksapicationmobilepublicwebappdigital-login	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8038187.txt	https://www.4pservices.com/certicodeplus/dsp2/login/login.php	60	www.4pservices.com	18	0	com	27.27030404	1	0.5229071	0.054898284	3	1	0	0	0	40	0.667	2	0.033	0	0	0	6	0.1	1	183	727	1	4pservicescerticodeplusdsp2loginloginph	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	10	4	5	0	0	0	0	Valuable
8013435.txt	https://api.auth.gg/	19	api.auth.gg	11	0	gg	66.66666667	0.625	0.0001777	0.046503721	2	1	0	0	0	9	0.474	0	0	0	0	0	2	0.105	1	61	431	1	apiauth	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	Valuable
8084452.txt	https://prestashop-115950-0.cloudclusters.net/connexion-espaceclients/particuliers/icd-web/particulier/login.php?verification	125	prestashop-115950-0.cloudclusters.net	37	0	net	10.41043718	0.606060606	0.0384199	0.055186746	3	1	0	0	0	97	0.776	7	0.056	0	1	0	12	0.104	1	9	133	1	prestashop-115950-0cloudclustersconnexion-espaceclientsparticuliersicd-webparticulierloginphp?verification	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8068987.txt	https://bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link/spauth.html?controlcalidad.gustapan@gustapan.com.ec	134	bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link	74	0	link	7.23242928	0.260869565	0.0003306	0.043823178	4	2	0	0	0	112	0.836	4	0.03	0	1	0	9	0.075	1	126	44848	1	bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusyipfsdwebspauthhtml?controlcalidadgustapan@gustapancomec	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	Valuable
8024539.txt	https://zimbra-accountsec.web.app/	33	zimbra-accountsec.web.app	25	0	app	35.8974359	0.523809524	0.001502	0.056501585	3	1	0	0	0	22	0.667	0	0	0	0	0	3	0.091	1	108	8125	1	zimbra-accountsecweb	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	Valuable
8075925.txt	https://login.95-214-27-195.cprapid.com/bper/	45	login.95-214-27-195.cprapid.com	31	0	com	30.56806807	0.407407407	0.5229071	0.038065549	3	2	0	0	0	19	0.422	10	0.222	0	0	0	8	0.178	1	11	85	1	login95-214-27-195cprapidbper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8062643.txt	http://www.kuerennkaycoato.co.jp.kuercnnkayceata.ltvfag.top/ai/?authenticated=true&amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin7512674f779447ec8be959a119cf4c6e9ea5b9ca	215	www.kuerennkaycoato.co.jp.kuercnnkayceata.ltvfag.top	52	0	top	6.922150017	0.363636364	0.0002752	0.041813348	3	5	1	12	0.056	136	0.633	42	0.195	1	1	12	12	0.121	0	475	779	1	kuerennkaycoatocojpkuercnnkayceataltvfagai?authenticated=true&amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin7512674f779447ec8be959a119cf4c6e9ea5b9ca	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	10	2	1	0	0	0	0	Valuable
8067601.txt	http://www.auazion-info.icu/pc.html#/pc/login/openid.pape.max_auth_age=0&amp;openid.return_to=https%3a%2f%2fwww.smbc.co.jp%2f%3fref_%3dnav_em_hd_re_signin&amp;openid.identity=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0%2fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0%2fidentifier_select&amp;openid.ns=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0&amp;&amp;ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp	511	www.auazion-info.icu	20	0	icu	1.86696623	0.666666667	0.0000398	0.048227857	3	1	0	0	0	355	0.695	30	0.059	9	0	23	67	0.194	1	11	519	1	auazion-infopchtml#pcloginopenidpapemax_auth_age=0&amp;openidreturn_to=https%3a%2f%2fsmbccojp%2f%3fref_%3dnav_em_hd_re_signin&amp;openididentity=http%3a%2f%2fspecsopenidnet%2fauth%2f20%2fidentifier_select&amp;openidassoc_handle=jpflex&amp;openidmode=checkid_setup&amp;key=a@bc&amp;openidclaimed_id=http%3a%2f%2fspecsopenidnet%2fauth%2f20%2fidentifier_select&amp;openidns=http%3a%2f%2fspecsopenidnet%2fauth%2f20&amp;&amp;ref_=nav_em_hd_clc_signinsmbccojp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8076057.txt	https://vivaslot888.com/wp-content/uploads/me/wells2023e/web/authen.php?/hgvbhguihg=3d&amp;_branch_match_id=1164310466242726502&amp;utm_medium=marketing&amp;_branch_referrer=h4siaaaaaaaaa8sokskottlxn84rny3usywo0mvjzmvw9zqutq7lt3bkreyyvzvyy0gvs8pil83mslc1dgea1ia5tjmaaaa=	270	vivaslot888.com	15	0	com	5.381310483	1	0.5229071	0.040465006	3	0	0	0	0	191	0.707	43	0.159	5	1	0	22	0.104	1	11	278	1	vivaslot888wp-contentuploadsmewells2023ewebauthenphp?hgvbhguihg=3d&amp;_branch_match_id=1164310466242726502&amp;utm_medium=marketing&amp;_branch_referrer=h4siaaaaaaaaa8sokskottlxn84rny3usywo0mvjzmvw9zqutq7lt3bkreyyvzvyy0gvs8pil83mslc1dgea1ia5tjmaaaa=	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw31j0027.txt	http://www.isk.nexsecure.info	28	www.isk.nexsecure.info	22	0	info	54.32098765	0.769230769	0.0075051	0.05485047	4	2	0	0	0	15	0.536	0	0	0	0	0	2	0.071	0	17	208	1	isknexsecure	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	Valuable
7793644.txt	https://general.generalauthmailbox.workers.dev/	46	general.generalauthmailbox.workers.dev	38	0	dev	41.43049933	0.558823529	0.0009613	0.057216187	3	2	0	0	0	35	0.761	0	0	0	0	0	3	0.065	1	8	434402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8038673.txt	https://creditagricolee.com/ecae13117d6f0584c25a9da6c8f8415e/login.php?user=true	80	creditagricolee.com	19	0	com	21.27885591	1	0.5229071	0.044435609	3	0	0	0	0	47	0.588	19	0.237	1	1	0	4	0.075	1	2	88	0	0	0	1.515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
op745.txt	http://olharsagrado.com.br/.quarantine/63919/login.html	55	olharsagrado.com.br	19	0	br	27.74766156	0.8125	0.0094423	0.052219482	2	1	0	0	0	36	0.655	5	0.091	0	0	0	7	0.127	0	2	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8025030.txt	https://redeplataforma.com/login.php	35	redeplataforma.com	18	0	com	47.8096411	1	0.5229071	0.060826564	3	0	0	0	0	24	0.686	0	0	0	0	0	3	0.086	1	3795	210031	1	redeplataformaloginph	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	23	1	0	4	0	Valuable
oph02301.txt	http://nhw3staging.serenitybirthstudio.com/wp-content/themes/divi/js/it/users/login.id-69951	91	nhw3staging.serenitybirthstudio.com	35	0	com	15.69727891	0.677419355	0.5229071	0.05118656	3	1	0	0	0	67	0.736	5	0.055	0	0	0	12	0.132	0	2	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
oph01873.txt	https://acount-management-and-update-of-security.com/step5.htm?cmd=login_submit&id=94c23a79f31f654b675f622a78673b8a94c23a79f31f654b675f622a78673b8a&session=94c23a79f31f654b675f622a78673b8a94c23a79f31f654b675f622a78673b8a	219	acount-management-and-update-of-security.com	44	0	com	7.131650112	0.275	0.5229071	0.028824052	3	0	0	0	0	103	0.47	93	0.425	3	1	0	11	0.068	1	62	155398	1	acount-management-and-update-of-securitystep5htm?cmd=login_submit&id=94c23a79f31f654b675f622a78673b8a94c23a79f31f654b675f622a78673b8a&session=94c23a79f31f654b675f622a78673b8a94c23a79f31f654b675f622a78673b8	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	3	1	7	2	0	3	0	Valuable
oph04386.txt	http://gemmini-plogin.mystrikingly.com/	39	gemmini-plogin.mystrikingly.com	31	0	com	66.94849116	0.481481481	0.5229071	0.054088454	3	1	0	0	0	28	0.718	0	0	0	0	0	4	0.103	0	9	50	1	gemmini-ploginmystrikingly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8001899.txt	https://v.ht/4mlol?confirmation-account-pages=	45	v.ht	4	0	ht	29.27764756	1	0.0000247	0.059033039	2	0	0	0	0	31	0.689	1	0.022	0	1	0	4	0.111	1	66	240	1	v4mlol?confirmation-account-pages	0	97.05882353	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	Valuable
