FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
oph12259.txt,https://fr227.wearedesigners.net/authenticat1on/login/ses/vdf/linkedin.com/linkedin.com/post.php?email=3mail@b.c,112,fr227.wearedesigners.net,24,0,net,11.70928431,0.9,0.0384199,0.055008352,3,1,0,0,0,83,0.741,5,0.045,1,1,0,14,0.143,1,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8112048.txt,http://serivcee47be2updatee47be2.yolasite.com/,46,serivcee47be2updatee47be2.yolasite.com,38,0,com,41.80182927,0.323529412,0.5229071,0.053030592,3,1,0,0,0,30,0.652,6,0.13,0,0,0,3,0.065,0,50,89,1,serivcee47be2updatee47be2yolasite,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8137604.txt,https://ipfs.io/ipfs/bafybeihexmvpv6su7fzsj65wulsmreww4gnqvtbbe4ohgs7qa2u22sbxjm/absupdated.html#noc@protocol.ai,112,ipfs.io,7,0,io,7.800436743,1,0.0129268,0.041316007,2,0,0,0,0,86,0.768,10,0.089,0,0,0,8,0.071,1,9,120,1,ipfsipfsbafybeihexmvpv6su7fzsj65wulsmreww4gnqvtbbe4ohgs7qa2u22sbxjmabsupdatedhtml#noc@protocolai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8138049.txt,https://att-linkmeverify.webflow.io/,36,att-linkmeverify.webflow.io,27,0,io,50.75445816,0.541666667,0.0129268,0.051522963,2,1,0,0,0,24,0.667,0,0,0,0,0,4,0.111,1,30,134,1,att-linkmeverifywebflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,Valuable
8013431.txt,https://v.ht/yovt?confirmation-account-pages=,44,v.ht,4,0,ht,30.06804813,1,0.0000247,0.058713941,2,0,0,0,0,31,0.705,0,0,0,1,0,4,0.114,1,15,2988,1,vyovt?confirmation-account-pages,0,96.96969697,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,Valuable
8068999.txt,http://creditrepairr.com/wp-includes/js/jcrop/cgi/bofa/validation/login.php?cmd=login_submit&amp;id=2eaa2d2f51f148fe43358f108b27cdd42eaa2d2f51f148fe43358f108b27cdd4&amp;session=2eaa2d2f51f148fe43358f108b27cdd42eaa2d2f51f148fe43358f108b27cdd4,241,creditrepairr.com,17,0,com,6.461221388,1,0.5229071,0.033893481,3,0,0,0,0,139,0.577,76,0.315,3,1,0,15,0.079,0,147,381,1,creditrepairrwp-includesjsjcropcgibofavalidationloginphp?cmd=login_submit&amp;id=2eaa2d2f51f148fe43358f108b27cdd42eaa2d2f51f148fe43358f108b27cdd4&amp;session=2eaa2d2f51f148fe43358f108b27cdd42eaa2d2f51f148fe43358f108b27cdd4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,4,1,0,5,0,0,Valuable
8042436.txt,https://verify-mygov-login.firebaseapp.com/,43,verify-mygov-login.firebaseapp.com,34,0,com,50.72084887,0.4,0.5229071,0.053763506,3,1,0,0,0,30,0.698,0,0,0,0,0,5,0.116,1,11,72,1,verify-mygov-loginfirebaseapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw4850.txt,http://www.officemicroupdate.com,31,www.officemicroupdate.com,25,0,com,59.8634567,1,0.5229071,0.063586698,3,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8062107.txt,http://cm44787.tw1.ru/serviceinfo.bp/login/login.php,52,cm44787.tw1.ru,14,0,ru,24.78797638,0.727272727,0.0180132,0.044550101,2,1,0,0,0,32,0.615,6,0.115,0,0,0,7,0.135,0,183,726,1,cm44787tw1serviceinfobploginloginphp,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,4,5,0,0,0,0,Valuable
8053025.txt,https://epost-finance.gotdns.ch/login.php,41,epost-finance.gotdns.ch,23,0,ch,37.37913898,0.4,0.0049832,0.055658265,2,1,0,0,0,28,0.683,0,0,0,0,0,5,0.122,1,2,153,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph06355.txt,http://1st-racing.com/pakets309/login/index.php,47,1st-racing.com,14,0,com,28.33231707,0.8,0.5229071,0.048642803,3,0,0,0,0,30,0.638,4,0.085,0,0,0,6,0.128,0,204,174,1,1st-racingpakets309loginindexphp,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,1,0,Valuable
oph11765.txt,https://carifesta.net/wp-admin/css/colors/sunrise/spotify/webapp/login.php,74,carifesta.net,13,0,net,20.16912682,1,0.0384199,0.055334046,3,0,0,0,0,56,0.757,0,0,0,0,0,10,0.135,1,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw4186.txt,http://www.myaccount.emailsevr.net,33,www.myaccount.emailsevr.net,27,0,net,60.58210564,0.526315789,0.0384199,0.062678717,3,2,0,0,0,20,0.606,0,0,0,0,0,2,0.061,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8066942.txt,https://detroitlimoking.com/fgfd/sfr/www.sfr.fr/cas/login509e.html,66,detroitlimoking.com,19,0,com,26.5569273,1,0.5229071,0.048420785,3,0,0,0,0,43,0.652,3,0.045,0,0,0,8,0.121,1,15,155,1,detroitlimokingfgfdsfrsfrfrcaslogin509ehtml,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8136247.txt,https://adressupdates-posglobal.10web.site/tracking/contract/index7.php,71,adressupdates-posglobal.10web.site,34,0,site,17.69967246,0.551724138,0.0017656,0.052715837,4,1,0,0,0,53,0.746,3,0.042,0,0,0,7,0.099,1,68,144,0,0,3.448275862,1.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Valuable
8047563.txt,http://www.kuerennkayccato-co-jp.kuercnnkayccata.rzdobw.top/ai/?authenticated=true&amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin73b159a026962e0a61c3b2edbefb9defe110f428,215,www.kuerennkayccato-co-jp.kuercnnkayccata.rzdobw.top,52,0,top,5.93369342,0.363636364,0.0002752,0.041099351,3,3,1,12,0.056,138,0.642,40,0.186,1,1,12,12,0.121,0,474,780,1,kuerennkayccato-co-jpkuercnnkayccatarzdobwai?authenticated=true&amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin73b159a026962e0a61c3b2edbefb9defe110f428,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
7953610.txt,https://ms-dpsgov-sharepoint-onenote-secureserver-onenote-viewfile.myportfolio.com/,82,ms-dpsgov-sharepoint-onenote-secureserver-onenote-viewfile.myportfolio.com,74,0,com,15.14097882,0.185714286,0.5229071,0.062612151,3,1,0,0,0,66,0.805,0,0,0,0,0,8,0.098,1,2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8067795.txt,http://wewabe5638.temp.swtest.ru/login/ologin.php,49,wewabe5638.temp.swtest.ru,25,0,ru,24.16811686,0.5,0.0180132,0.047789133,2,2,0,0,0,32,0.653,4,0.082,0,0,0,6,0.122,0,120,143897,1,wewabe5638tempswtestloginologinphp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,Valuable
8114919.txt,https://intrebanhk.lol/1681314707/pe/empresas/login,51,intrebanhk.lol,14,0,lol,21.1219824,1,0.0000333,0.043690349,3,0,0,0,0,28,0.549,10,0.196,0,0,0,5,0.098,1,2,59,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph12433.txt,https://verify-trustwallet.iclm-int.org/,40,verify-trustwallet.iclm-int.org,31,0,org,38.91779396,0.444444444,0.0799628,0.053554015,3,1,0,0,0,27,0.675,0,0,0,0,0,5,0.125,1,8,400,1,verify-trustwalleticlm-int,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,Valuable
mw3515.txt,http://www.drivers-update-online.com,35,www.drivers-update-online.com,29,0,com,64.31944444,0.380952381,0.5229071,0.060725663,3,1,0,0,0,21,0.6,0,0,0,0,0,3,0.086,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
172607.txt,https://www.dialoginternational.com,34,www.dialoginternational.com,27,0,com,100,1,0.5229071,0.066333008,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,1392,2461,1,dialoginternational,100,100,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,4,13,115,0,211,1,Valuable
8124539.txt,https://quantforcecapital.com/login/client/ispc.php,51,quantforcecapital.com,21,0,com,35.68513693,1,0.5229071,0.057737791,3,0,0,0,0,38,0.745,0,0,0,0,0,5,0.098,1,25,565,1,quantforcecapitalloginclientispcphp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Valuable
8116277.txt,https://www.dhl.secure-redeliver.com/,37,www.dhl.secure-redeliver.com,28,0,com,53.95833333,0.5,0.5229071,0.060730484,3,2,0,0,0,21,0.568,0,0,0,0,0,4,0.108,1,58,98,1,dhlsecure-redeliver,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Valuable
8076632.txt,https://update56.godaddysites.com/,34,update56.godaddysites.com,25,0,com,52.44307692,0.714285714,0.5229071,0.051598765,3,1,0,0,0,21,0.618,2,0.059,0,0,0,3,0.088,1,30,115,1,update56godaddysites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,Valuable
7968529.txt,https://www.amaczon-co-jp.amazccn.xpxtjo.top/ap/signin,53,www.amaczon-co-jp.amazccn.xpxtjo.top,36,0,top,24.45815536,0.285714286,0.0002752,0.054514938,3,3,0,0,0,34,0.642,0,0,0,0,0,7,0.132,1,13,73,1,amaczon-co-jpamazccnxpxtjoapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
oph01989.txt,http://www.woodandthimble.com/www.labanquepostale.fr/a7465b5b24f05d3/login.php,78,www.woodandthimble.com,22,0,com,22.70565634,1,0.5229071,0.043855718,3,1,0,0,0,47,0.603,10,0.128,0,0,0,6,0.077,0,183,726,1,woodandthimblelabanquepostalefra7465b5b24f05d3loginphp,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,4,5,0,0,0,0,Valuable
8085358.txt,http://43.128.92.128/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.238.53&amp;ifkv=awnoghefhevw5rxe7-nf43fenif2sgoolfwkuz6fc-5u6tmqawcuinyi-oanzlqywzjbcbfipzbwoa,254,43.128.92.128,13,1,128,3.923761962,0.444444444,0,0.043303461,3,2,0,0,0,163,0.642,36,0.142,5,3,0,24,0.126,1,11,557,1,4392interactivelogin?continue=accountsgooglecom?&amp;followup=accountsgooglecom?&amp;passive=1209600&amp;xrealip=10717823853&amp;ifkv=awnoghefhevw5rxe7-nf43fenif2sgoolfwkuz6fc-5u6tmqawcuinyi-oanzlqywzjbcbfipzbwoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8122482.txt,https://auth22citizens.serveuser.com/login?id=khsbgefkjehfgkusfjebsveyf374iwuehjdsnvhe4iur&get=hjsdvfyiuweksjdbfkgehurdsjsefgyikudjzbcdfiugheroldsj,147,auth22citizens.serveuser.com,28,0,com,10.18610394,0.5,0.5229071,0.040712579,3,1,0,0,0,126,0.857,6,0.041,2,1,0,4,0.048,1,28,155,1,auth22citizensserveuserlogin?id=khsbgefkjehfgkusfjebsveyf374iwuehjdsnvhe4iur&get=hjsdvfyiuweksjdbfkgehurdsjsefgyikudjzbcdfiugheroldsj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,Valuable
oph03029.txt,http://www.alert-area.us/sysadmin/authentication.php,51,www.alert-area.us,17,0,us,27.23718875,0.6,0.0045585,0.059755874,2,1,0,0,0,35,0.686,0,0,0,0,0,5,0.098,0,9,61,1,alert-areasysadminauthenticationph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8051726.txt,https://dev-itausecurelogin2.pantheonsite.io/,45,dev-itausecurelogin2.pantheonsite.io,36,0,io,58.02052052,0.515151515,0.0129268,0.060057868,2,1,0,0,0,32,0.711,1,0.022,0,0,0,4,0.089,1,141,161,1,dev-itausecurelogin2pantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,Valuable
8057639.txt,http://www.kueronekayaeotn.co.jp.kuerocekayacaoto.drzfwu.top/ai/?authenticated=true&amp;amp;amp;amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin5e1ca83cb9ab83dab9223e9a842dcc45a8303438,228,www.kueronekayaeotn.co.jp.kuerocekayacaoto.drzfwu.top,53,0,top,6.969839077,0.377777778,0.0002752,0.04315566,3,5,1,12,0.053,147,0.645,41,0.18,1,1,12,15,0.127,0,475,779,1,kueronekayaeotncojpkuerocekayacaotodrzfwuai?authenticated=true&amp;amp;amp;amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin5e1ca83cb9ab83dab9223e9a842dcc45a8303438,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
oph10474.txt,https://jokemoothong.com/homes/secure/8152b6dd886bd21/region.php?particulier,76,jokemoothong.com,16,0,com,16.51810341,1,0.5229071,0.049086335,3,0,0,0,0,51,0.671,10,0.132,0,1,0,6,0.092,1,170,358,1,jokemoothonghomessecure8152b6dd886bd21regionphp?particulier,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,Valuable
8037039.txt,http://bellosuthupdate.weeblysite.com/,38,bellosuthupdate.weeblysite.com,30,0,com,46.39426523,0.615384615,0.5229071,0.055342239,3,1,0,0,0,28,0.737,0,0,0,0,0,3,0.079,0,13,115,1,bellosuthupdateweeblysite,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8105753.txt,http://techcorps.in/wp-content/uploads/2023/04/ak47/pages/login.php?lca,71,techcorps.in,12,0,in,17.58939303,1,0.0050842,0.047721221,2,0,0,0,0,45,0.634,8,0.113,0,1,0,10,0.155,0,15,155,1,techcorpswp-contentuploads202304ak47pageslogphp?lca,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8099415.txt,https://dev-verifyruralgt.pantheonsite.io/,42,dev-verifyruralgt.pantheonsite.io,33,0,io,66.09409604,0.466666667,0.0129268,0.055671733,2,1,0,0,0,30,0.714,0,0,0,0,0,4,0.095,1,141,161,1,dev-verifyruralgtpantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,Valuable
8068806.txt,https://bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkm.ipfs.dweb.link/pxpsoauth.html?sales@flexmls.com+,116,bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkm.ipfs.dweb.link,74,0,link,7.501164093,0.304347826,0.0003306,0.038842321,4,2,0,0,0,90,0.776,9,0.078,0,1,0,8,0.078,1,127,1198,1,bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkmipfsdwebpxpsoauthhtml?sales@flexmlscom+,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,Valuable
8025481.txt,http://zonasegura.lcajatrujillo.com/1675463040/clientehbpn/sqy1htzlxtcpk5fibu5x4byyt/wflogin.aspx,96,zonasegura.lcajatrujillo.com,28,0,com,13.7412504,0.583333333,0.5229071,0.039416908,3,1,0,0,0,68,0.708,14,0.146,0,0,0,7,0.073,0,2,105,0,0,0,1.219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8117532.txt,https://www2.etc-merisai.jplogin.jugbgww.cn/msidecrt.php?sinvu7yfte=1,69,www2.etc-merisai.jplogin.jugbgww.cn,35,0,cn,18.47838337,0.28125,0.0033218,0.043892881,2,3,0,0,0,49,0.71,3,0.043,1,1,0,7,0.13,1,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8042629.txt,http://www.kueronekayacotn-co-jp.kueronekayacotn.xawhrs.top/ai/?authenticated=true&amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin88ec06b71657733de1a6729940b9c5b011c44095,207,www.kueronekayacotn-co-jp.kueronekayacotn.xawhrs.top,52,0,top,6.693514969,0.363636364,0.0002752,0.045624135,3,3,0,0,0,135,0.652,31,0.15,5,2,0,23,0.145,0,474,780,1,kueronekayacotn-co-jpkueronekayacotnxawhrsai?authenticated=true&amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin88ec06b71657733de1a6729940b9c5b011c44095,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8098749.txt,https://bafybeia74r5usz23s65txhdkzgquwsbalm4qvu4lv3n3ydycl33p4xcm3m.ipfs.dweb.link/camologin.htm,96,bafybeia74r5usz23s65txhdkzgquwsbalm4qvu4lv3n3ydycl33p4xcm3m.ipfs.dweb.link,74,0,link,10.40051305,0.260869565,0.0003306,0.034759142,4,2,0,0,0,68,0.708,15,0.156,0,0,0,5,0.052,1,203,1702,1,bafybeia74r5usz23s65txhdkzgquwsbalm4qvu4lv3n3ydycl33p4xcm3mipfsdwebcamologinhtm,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0,1,0,0,2,0,Valuable
mw30841.txt,http://www.microsoft-updateserver.cf,35,www.microsoft-updateserver.cf,29,0,cf,58.68945869,0.590909091,0.0001858,0.061175835,2,1,0,0,0,22,0.629,0,0,0,0,0,2,0.057,0,97,394,1,mirosoft-updateserver,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
8035152.txt,https://sav-esim-sfr.fr/verification/login.php,45,sav-esim-sfr.fr,15,0,fr,29.77586406,0.416666667,0.0141483,0.055071283,2,0,0,0,0,31,0.689,0,0,0,0,0,6,0.133,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8033987.txt,https://bafybeiafphy4gfe2wswlqmpr7kgzktpne74yxn5nwbumhn67pgegfxia4a.ipfs.dweb.link/ig2auth.html,94,bafybeiafphy4gfe2wswlqmpr7kgzktpne74yxn5nwbumhn67pgegfxia4a.ipfs.dweb.link,74,0,link,9.362351217,0.217391304,0.0003306,0.03513534,4,2,0,0,0,71,0.755,10,0.106,0,0,0,5,0.053,1,126,1198,1,bafybeiafphy4gfe2wswlqmpr7kgzktpne74yxn5nwbumhn67pgegfxia4aipfsdwebig2authhtm,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,Valuable
8030069.txt,https://zonasegura.cajatrujillo.com.pe.murata.mx/clientehbpn/wflogin,67,zonasegura.cajatrujillo.com.pe.murata.mx,40,0,mx,20.68754189,0.351351351,0.0017218,0.055689363,2,4,0,0,0,52,0.776,0,0,0,0,0,7,0.104,1,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8085215.txt,http://129.226.210.78/v3/signin/identifier?dsh=s-1341450717:1662988874143271&amp;continue=https://accounts.google.com/?&amp;xrealip=193.27.14.36&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqdhywqzakber5viiy1cwin4wldvou8i6ztb4xfq19fxvxjoknu6qdppvw5wlxnhfxfjraupcvyz,347,129.226.210.78,14,1,78,2.792896252,0.363636364,0,0.037937263,2,2,0,0,0,218,0.628,64,0.184,8,3,0,31,0.121,1,2,1638,1,129226210v3signinidentifier?dsh=s-1341450717:1662988874143271&amp;continue=accountsgooglecom?&amp;xrealip=193271436&amp;followup=accountsgooglecom?&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqdhywqzakber5viiy1cwin4wldvou8i6ztb4xfq19fxvxjoknu6qdppvw5wlxnhfxfjraupcvyz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8129004.txt,https://verifynew--verifynewnew.repl.co,39,verifynew--verifynewnew.repl.co,31,0,co,36.57970075,0.5,0.0059772,0.051000799,2,1,0,0,0,27,0.692,0,0,0,0,0,4,0.103,1,198,869,1,verifynew--verifynewnewrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Valuable
8072116.txt,https://upholdloginos.godaddysites.com/,39,upholdloginos.godaddysites.com,30,0,com,55.71019771,0.538461538,0.5229071,0.056451333,3,1,0,0,0,28,0.718,0,0,0,0,0,3,0.077,1,92,8022,1,upholdloginosgodaddysites,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,6,2,0,1,0,Valuable
7980790.txt,http://confirmyouraccount.rf.gd/?i=1,35,confirmyouraccount.rf.gd,24,0,gd,43.36734694,0.904761905,0.0000502,0.057266804,2,1,0,0,0,23,0.657,0,0,1,1,0,3,0.143,0,2,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Valuable
oph05309.txt,http://admin.eduvisor.app/uploads/.../netflix/lindhqliahk2022/ch/login.php,74,admin.eduvisor.app,18,0,app,16.80971787,0.642857143,0.001502,0.045220316,3,1,0,0,0,51,0.689,4,0.054,0,0,0,12,0.162,0,11,125,1,admineduvisoruploadsnetflixlindhqliahk2022chloginphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
oph06294.txt,http://binsiddique.github.io/login-form,39,binsiddique.github.io,21,0,io,44.33001894,0.666666667,0.0129268,0.051253342,2,1,0,0,0,28,0.718,0,0,0,0,0,4,0.103,0,9,50,1,binsiddiquegithublogin-form,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8114290.txt,https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;dispatch=5aa989cfccd903d6837b09f17a85ad5d3a9d26be&amp;session=2954243b289ba8e0bbba65df99f84842,186,paypal-support.com.desenvolvedortheosbank.com.br,48,0,br,10.21392113,0.511111111,0.0094423,0.040273376,2,3,0,0,0,118,0.634,43,0.231,3,1,0,13,0.091,1,73,199,1,paypal-supportcomdesenvolvedortheosbankcomloginphp?cmd=_account-details&amp;dispatch=5aa989cfccd903d6837b09f17a85ad5d3a9d26be&amp;session=2954243b289ba8e0bbba65df99f84842,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,0,5,0,0,Valuable
mw7284.txt,http://www.update.ictdp.com,26,www.update.ictdp.com,20,0,com,70.17463235,0.583333333,0.5229071,0.056505251,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8130307.txt,https://yahoo2updateeuser.weebly.com/,37,yahoo2updateeuser.weebly.com,28,0,com,43.45531316,0.541666667,0.5229071,0.056681807,3,1,0,0,0,25,0.676,1,0.027,0,0,0,3,0.081,1,129,368,1,yahoo2updateeuserweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
8057322.txt,https://steem.repl.co/login.html,32,steem.repl.co,13,0,co,43.30555556,0.6,0.0059772,0.061201018,2,1,0,0,0,20,0.625,0,0,0,0,0,4,0.125,1,198,869,1,steemreplloginhtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Valuable
8062644.txt,http://www.kueronekayaeotn.co.jp.kuerocekayaaoto.atwtfm.top/ai/?authenticated=true&amp;amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin33c720b293c50b5b226d772bf10b26d4acad8a4f,211,www.kueronekayaeotn.co.jp.kuerocekayaaoto.atwtfm.top,52,0,top,7.566940299,0.363636364,0.0002752,0.047222105,3,5,0,0,0,144,0.682,25,0.118,5,2,0,24,0.147,0,475,779,1,kueronekayaeotncojpkuerocekayaaotoatwtfmai?authenticated=true&amp;amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin33c720b293c50b5b226d772bf10b26d4acad8a4f,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
mw63238.txt,http://www.microsoftcheckupdate.com,34,www.microsoftcheckupdate.com,28,0,com,63.23611111,1,0.5229071,0.061519462,3,1,0,0,0,22,0.647,0,0,0,0,0,1,0.029,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
