FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
8035729.txt,https://account-status-42623.firebaseapp.com/mappeal.html,56,account-status-42623.firebaseapp.com,36,0,com,38.86880466,0.53125,0.5229071,0.052645534,3,1,0,0,0,37,0.661,5,0.089,0,0,0,6,0.107,1,108,8125,1,account-status-42623firebaseappmappealhtm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
7975458.txt,http://bandura.cloud/accounts/ticket/torsion/pass/,49,bandura.cloud,13,0,cloud,24.52143648,1,0.0001819,0.060679281,5,0,0,0,0,37,0.755,0,0,0,0,0,5,0.102,0,9,58,1,banduraaccountstickettorsionpass,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8015551.txt,https://www.alseaelectric.com/wp-admin/js/webmail.aruba.it/mail/aruba.cust_id/account/access/,92,www.alseaelectric.com,21,0,com,17.83641975,1,0.5229071,0.059385045,3,1,0,0,0,67,0.728,0,0,0,0,0,13,0.141,1,232,9381,1,alseaelectricwp-adminjswebmailarubaitmailarubacust_idaccountaccess,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,7,29,0,32,0,Valuable
8057318.txt,https://podup.vitecdevelopment.com/wp-admin/wr/rfrf/authen/sms.php,66,podup.vitecdevelopment.com,26,0,com,31.51212237,0.772727273,0.5229071,0.051837252,3,1,0,0,0,49,0.742,0,0,0,0,0,9,0.136,1,299,252,1,podupvitecdevelopmentwp-adminwrrfrfauthensmsphp,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,20,0,0,Valuable
oph02438.txt,http://account-deletion-form-10033819.firebaseapp.com/,54,account-deletion-form-10033819.firebaseapp.com,46,0,com,43.03181434,0.476190476,0.5229071,0.051326415,3,1,0,0,0,33,0.611,8,0.148,0,0,0,6,0.111,0,2,63,0,0,2.380952381,2.380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph01910.txt,https://dev-itausecurelogin-py-56.pantheonsite.io/,50,dev-itausecurelogin-py-56.pantheonsite.io,41,0,io,48.21959718,0.473684211,0.0129268,0.056105136,2,1,0,0,0,34,0.68,2,0.04,0,0,0,6,0.12,1,141,161,1,dev-itausecurelogin-py-56pantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,Valuable
8051395.txt,https://email-update-service-105771.weeblysite.com/,51,email-update-service-105771.weeblysite.com,42,0,com,38.12687866,0.447368421,0.5229071,0.050641861,3,1,0,0,0,31,0.608,6,0.118,0,0,0,6,0.118,1,68,80,1,email-update-service-105771weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
mw150450.txt,http://www.flashplayer-update.digital,37,www.flashplayer-update.digital,30,0,digital,74.53429761,0.666666667,0.0002235,0.050444485,7,1,0,0,0,24,0.649,0,0,0,0,0,2,0.054,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8000003.txt,https://mitid-update.web.app/,28,mitid-update.web.app,20,0,app,54.21428571,0.4375,0.001502,0.049484555,3,1,0,0,0,17,0.607,0,0,0,0,0,3,0.107,1,108,8125,1,mitid-updateweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8051588.txt,https://management-update9908.weebly.com/,41,management-update9908.weebly.com,32,0,com,47.53196023,0.535714286,0.5229071,0.051277498,3,1,0,0,0,25,0.61,4,0.098,0,0,0,4,0.098,1,129,368,1,management-update9908weebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
8040768.txt,https://www.mcs-italia-servizi.it/fedex/auth,44,www.mcs-italia-servizi.it,25,0,it,35.00828598,0.444444444,0.012178,0.054281649,2,1,0,0,0,27,0.614,0,0,0,0,0,5,0.114,1,9,95,1,mcs-alia-servizifedexauth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
7986082.txt,https://centrostudicede.com/wp-content/22986463374/page_settings/login.php?home-us-userid987647864812334345484351818468-email-33626626641848798409874987049909840684980546840078965484/-second,189,centrostudicede.com,19,0,com,8.322428787,1,0.5229071,0.025662643,3,0,0,0,0,69,0.365,97,0.513,0,1,0,14,0.079,1,163,386,1,centrostudicedewp-content22986463374page_settingsloginphp?home-us-userid987647864812334345484351818468-email-33626626641848798409874987049909840684980546840078965484-secon,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,0,0,0,0,Valuable
8058266.txt,https://att323.wixsite.com/newmailupdate,40,att323.wixsite.com,18,0,com,44.66145833,0.785714286,0.5229071,0.051542982,3,1,0,0,0,26,0.65,3,0.075,0,0,0,3,0.075,1,64,151,1,att323wixsitenewmailupdate,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0,Valuable
mw13158.txt,http://www.onedriveupdate.publicvm.com,37,www.onedriveupdate.publicvm.com,31,0,com,40.97589653,0.652173913,0.5229071,0.055210132,3,2,0,0,0,24,0.649,0,0,0,0,0,2,0.054,0,69,322,1,onedriveupdatepublicvm,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,Valuable
8068810.txt,https://creditrepairr.com/wp-includes/js/jcrop/cgi/bofa/validation/login.php?cmd=login_submit&amp;id=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f&amp;session=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f,242,creditrepairr.com,17,0,com,6.461221388,1,0.5229071,0.031768818,3,0,0,0,0,131,0.541,84,0.347,3,1,0,15,0.079,1,147,381,1,creditrepairrwp-includesjsjcropcgibofavalidationloginphp?cmd=login_submit&amp;id=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f&amp;session=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,4,1,0,5,0,0,Valuable
7507290.txt,https://nvidia1651665403.zendesk.com/access/unauthenticated?theme=hc,67,nvidia1651665403.zendesk.com,28,0,com,21.91712204,0.75,0.5229071,0.048048932,3,1,0,0,0,43,0.642,10,0.149,1,1,0,4,0.09,1,45,1487,1,nvidia1651665403zendeskaccessunauthenticated?theme=h,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,2,0,2,0,Valuable
8041569.txt,https://www.gentoma.com/3jijod8932/login/ses/,45,www.gentoma.com,15,0,com,32.50473485,1,0.5229071,0.050754825,3,1,0,0,0,23,0.511,5,0.111,0,0,0,5,0.111,1,63,92,1,gentoma3jijod8932loginses,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
oph07260.txt,https://metamaskdvhost266508.lowhost.ru/add/connect/secure.html,63,metamaskdvhost266508.lowhost.ru,31,0,ru,18.59268005,0.75,0.0180132,0.051201856,2,1,0,0,0,43,0.683,6,0.095,0,0,0,6,0.095,1,141,205,1,metamaskdvhost266508lowhostaddconnectsecurehtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Valuable
mw52880.txt,http://www.verifychecking.com,28,www.verifychecking.com,22,0,com,67.31643925,1,0.5229071,0.053342672,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw185945.txt,http://www.chrome-update.com,27,www.chrome-update.com,21,0,com,75.16339869,0.538461538,0.5229071,0.064336606,3,1,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,9,50,1,chrome-update,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
7968531.txt,https://www.amaczon-co-jp.amazccn.wirhtq.top/ap/signin,53,www.amaczon-co-jp.amazccn.wirhtq.top,36,0,top,26.84174445,0.285714286,0.0002752,0.055139276,3,3,0,0,0,34,0.642,0,0,0,0,0,7,0.132,1,13,73,1,amaczon-co-jpamazccnwirhtqapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
7979824.txt,https://bbva.viajes.despegar.com.co/login-redirect,49,bbva.viajes.despegar.com.co,27,0,co,29.15677899,0.375,0.0059772,0.059495079,2,3,0,0,0,35,0.714,0,0,0,0,0,6,0.122,1,89,33618,1,bbvaviajesdespegarmlogin-redirec,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,9,6,0,4,0,Valuable
oph02284.txt,https://sahil-github011.github.io/facebook-signin-signup,56,sahil-github011.github.io,25,0,io,31.80803571,0.454545455,0.0129268,0.047103961,2,1,0,0,0,39,0.696,3,0.054,0,0,0,6,0.107,1,9,65,1,sahil-github011githubfacebook-signin-signup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw129012.txt,http://www.kaspenskyupdate.com,30,www.kaspenskyupdate.com,23,0,com,63.76731302,1,0.5229071,0.053354375,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph03626.txt,http://www.sgitt-sarl.com/wp-content/themes/twentytwentyone/29t/cgn-in/login.php,79,www.sgitt-sarl.com,18,0,com,16.29489603,0.6,0.5229071,0.054927765,3,1,0,0,0,55,0.696,2,0.025,0,0,0,11,0.139,0,291,623,1,sgitt-sarlwp-contentthemestwentytwentyone29tcgn-inloginph,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,1,2,0,0,0,0,Valuable
8055111.txt,https://22052-5274.s1.webspace.re/webid/manage/login.php,56,22052-5274.s1.webspace.re,25,0,re,19.024589,0.636363636,0.0000939,0.041385679,2,2,0,0,0,30,0.536,10,0.179,0,0,0,8,0.143,1,132,503,1,22052-5274s1webspacewebidmanageloginphp,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,1,0,1,0,0,Valuable
7926552.txt,https://office-login-1289a.web.app/,34,office-login-1289a.web.app,26,0,app,41.33245672,0.5,0.001502,0.045179224,3,1,0,0,0,18,0.529,4,0.118,0,0,0,4,0.118,1,26,176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8040369.txt,https://secure.it.80-85-241-81.cprapid.com/app5/,48,secure.it.80-85-241-81.cprapid.com,34,0,com,34.26692965,0.366666667,0.5229071,0.040678508,3,3,0,0,0,21,0.438,10,0.208,0,0,0,9,0.188,1,11,85,1,secureit80-85-241-81cprapidapp5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw21954.txt,http://www.update2.clearyone.com,31,www.update2.clearyone.com,25,0,com,62.44073387,0.647058824,0.5229071,0.061242517,3,2,0,0,0,17,0.548,1,0.032,0,0,0,2,0.065,0,2,486,1,update2clearyone,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8062247.txt,https://bnk-pan-update09.firebaseapp.com/,41,bnk-pan-update09.firebaseapp.com,32,0,com,61.51751894,0.5,0.5229071,0.05083372,3,1,0,0,0,26,0.634,2,0.049,0,0,0,5,0.122,1,3,2281,1,bnk-pan-update09firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Valuable
8063513.txt,https://incident-responsesecurevolume.weebly.com/,49,incident-responsesecurevolume.weebly.com,40,0,com,46.14634146,0.583333333,0.5229071,0.061447605,3,1,0,0,0,37,0.755,0,0,0,0,0,4,0.082,1,129,368,1,incident-responsesecurevolumeweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
8029265.txt,https://verifyatt209.weeblysite.com/,35,verifyatt209.weeblysite.com,27,0,com,54.30139134,0.608695652,0.5229071,0.048795232,3,1,0,0,0,22,0.629,3,0.086,0,0,0,2,0.057,1,68,80,1,verifyatt209weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8081024.txt,http://43.128.92.128/interactivelogin?continue=https://accounts.google.com/?&amp;xrealip=35.203.252.150&amp;ifkv=awnogheuobkba6c5lfvrocifv2lbpyjrrcmw4ukzlek14meqbpve-oyqca1rvdvg6c_573zaovjflg,191,43.128.92.128,13,1,128,5.158030128,0.444444444,0,0.040632753,3,2,0,0,0,123,0.644,32,0.168,3,2,0,16,0.11,1,11,473,1,4392interactivelogin?continue=accountsgooglecom?&amp;xrealip=35203252150&amp;ifkv=awnogheuobkba6c5lfvrocifv2lbpyjrrcmw4ukzlek14meqbpve-oyqca1rvdvg6c_573zaovjflg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8017036.txt,https://account-update.info.szbvcd.top/,38,account-update.info.szbvcd.top,30,0,top,54.81003584,0.307692308,0.0002752,0.0540292,3,2,0,0,0,26,0.684,0,0,0,0,0,4,0.105,1,13,73,1,account-updateinfoszbvcd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
op204.txt,https://jebatahsin.github.io/facebook-login-page/,48,jebatahsin.github.io,20,0,io,38.29573171,0.647058824,0.0129268,0.055656855,2,1,0,0,0,35,0.729,0,0,0,0,0,5,0.104,1,161,96,1,jebatahsingithubfacebook-login-page,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,Valuable
mw63147.txt,http://www.updatepple.com,24,www.updatepple.com,18,0,com,72.5170068,1,0.5229071,0.055886954,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8035240.txt,http://bt-login-page-103284.weeblysite.com/,42,bt-login-page-103284.weeblysite.com,35,0,com,34.39455782,0.548387097,0.5229071,0.045833412,3,1,0,0,0,24,0.571,6,0.143,0,0,0,5,0.119,0,13,125,1,bt-login-page-103284weeblysite,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
mw37745.txt,http://www.windowsupdate.authorizeddns.org,41,www.windowsupdate.authorizeddns.org,35,0,org,49.89594173,0.518518519,0.0799628,0.053440081,3,2,0,0,0,28,0.683,0,0,0,0,0,2,0.049,0,16,50,1,windowsupdateauthizeddns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8085371.txt,http://43.130.2.171/v3/signin/identifier?dsh=s-738038664:1679322482572483&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;ifkv=awnoghc1cwvlsakutvrbnphygqhdrgnxhnpwa5rx_wkdzmwcatu091hymdnfmdjyuyixbu19ej6z6g&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,318,43.130.2.171,12,1,171,2.728681569,0.5,0,0.040369536,3,2,0,0,0,210,0.66,51,0.16,7,1,0,26,0.107,1,2,1638,1,431302v3signinidentifier?dsh=s-738038664:1679322482572483&amp;continue=accountsgooglecom&amp;followup=accountsgooglecom&amp;ifkv=awnoghc1cwvlsakutvrbnphygqhdrgnxhnpwa5rx_wkdzmwcatu091hymdnfmdjyuyixbu19ej6z6g&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8001156.txt,http://www.securedappstools.secsol.org,37,www.securedappstools.secsol.org,31,0,org,48.40290025,0.739130435,0.0799628,0.065015301,3,2,0,0,0,24,0.649,0,0,0,0,0,2,0.054,0,9,114,1,securedappstoolssecsol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
oph04200.txt,https://supporto-bperclienti-sistema-sicuro.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,119,supporto-bperclienti-sistema-sicuro.cfolks.pl,45,0,pl,11.88215242,0.285714286,0.0069695,0.056709464,2,1,0,0,0,97,0.815,0,0,0,0,0,14,0.118,1,15,155,1,supporto-bperclienti-sistema-sicurocfolksapicationmobilepublicwebappdigital-loginarea-riservataphp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8006674.txt,https://acdecon.be/nf/nf/tw/netflix/myaccount.php,48,acdecon.be,10,0,be,22.3251466,1,0.0033189,0.053170949,2,0,0,0,0,33,0.688,0,0,0,0,0,7,0.146,1,9,57,1,acdeconnfnftwnetflixmyaccountph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8041425.txt,https://amazon-kutyttt.mefound.com/mobile/signin.php,52,amazon-kutyttt.mefound.com,26,0,com,32.3415978,0.363636364,0.5229071,0.054687175,3,1,0,0,0,38,0.731,0,0,0,0,0,6,0.115,1,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8042728.txt,https://sfr-commande-e-sim.com/account/clients/login.php,56,sfr-commande-e-sim.com,22,0,com,25.52083333,0.5,0.5229071,0.061898128,3,0,0,0,0,40,0.714,0,0,0,0,0,8,0.143,1,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph08022.txt,http://veiligheidsomgeving-kvk.misecure.com/,44,veiligheidsomgeving-kvk.misecure.com,36,0,com,37.2997998,0.625,0.5229071,0.05481169,3,1,0,0,0,33,0.75,0,0,0,0,0,4,0.091,0,201,7263,1,veiligheidsomgeving-kvkmisecure,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,Valuable
oph04714.txt,https://secured1-chaase.duckdns.org/chase/ce6d95183b720a5572bf09620883341e,73,secured1-chaase.duckdns.org,27,0,org,20.05674109,0.391304348,0.0799628,0.033537512,3,1,0,0,0,35,0.479,25,0.342,0,0,0,5,0.068,1,11,85,1,secured1-chaaseduckdnschasece6d95183b720a5572bf09620883341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw40003.txt,http://www.update.progammerli.com,32,www.update.progammerli.com,26,0,com,53.78272521,0.666666667,0.5229071,0.061513676,3,2,0,0,0,19,0.594,0,0,0,0,0,2,0.062,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8070594.txt,http://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=941e7d4579cd1caca4bb1799db4e14ad&amp;dispatch=301f08cd6c293e29cebb942e3a6e5d384bcd7ebc,185,paypal-support.com.desenvolvedortheosbank.com.br,48,0,br,10.21392113,0.511111111,0.0094423,0.043683908,2,3,0,0,0,123,0.665,38,0.205,3,1,0,13,0.092,0,73,199,1,paypal-supportcomdesenvolvedortheosbankcomloginphp?cmd=_account-details&amp;session=941e7d4579cd1caca4bb1799db4e14ad&amp;dispatch=301f08cd6c293e29cebb942e3a6e5d384bcd7ebc,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,0,5,0,0,Valuable
oph04058.txt,https://login.login.login.blog.verifyyahoomail.com/login.php?https://login.yahoo.com/?.src=ym&.intl=us&.lang=en-us,113,login.login.login.blog.verifyyahoomail.com,42,0,com,13.46829393,0.421052632,0.5229071,0.056947043,3,4,0,0,0,76,0.673,0,0,3,2,0,16,0.186,1,193,1669,1,loginloginloginblogverifyyahoomailloginphp?loginyahoo?src=ym&intl=us&lang=en-u,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,6,0,Valuable
7973725.txt,http://optonline-access-pdf.tk/secure/document/authentication/,61,optonline-access-pdf.tk,23,0,tk,24.47187929,0.5,0.000386,0.061613301,2,0,0,0,0,48,0.787,0,0,0,0,0,6,0.098,0,157,183,1,optonline-access-pdfsecuredocumentauthentication,0,100,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,Valuable
oph04691.txt,https://www.secured1-chaase.duckdns.org/chase/2ac1ac09951a023347128a2440d194be/,78,www.secured1-chaase.duckdns.org,31,0,org,20.05674109,0.391304348,0.0799628,0.037641998,3,2,0,0,0,37,0.474,24,0.308,0,0,0,5,0.064,1,11,88,1,secured1-chaaseduckdnschase2ac1ac09951a023347128a2440d194be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
7909558.txt,https://malogin2022.weeblysite.com/,34,malogin2022.weeblysite.com,26,0,com,51.67548501,0.681818182,0.5229071,0.050634241,3,1,0,0,0,20,0.588,4,0.118,0,0,0,2,0.059,1,68,80,1,malogin2022weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8085432.txt,http://43.156.237.181/v3/signin/identifier?dsh=s-1912175299%3a1679418230714689&amp%3bcontinue=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bxrealip=107.178.232.181&ifkv=awnoghdesmohdw2-pcn_fiz53ozifxtjr3_k8a7tgvftx3pjp7ubciepqjvaq5wcb-tyyvdiylkmpw&passive=1209600&xrealip=107.21.207.171&flowname=weblitesignin&flowentry=servicelogin,387,43.156.237.181,14,1,181,2.115027519,0.4,0,0.035948152,3,2,0,0,0,236,0.61,91,0.235,9,1,14,29,0.137,1,125,53015,1,43156237v3signinidentifier?dsh=s-1912175299%3a1679418230714689&amp%3bcontinue=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bfollowup=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bxrealip=107178232&ifkv=awnoghdesmohdw2-pcn_fiz53ozifxtjr3_k8a7tgvftx3pjp7ubciepqjvaq5wcb-tyyvdiylkmpw&passive=1209600&xrealip=10721207171&flowname=weblitesignin&flowentry=servicelogin,0,0,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,2,0,5,0,Valuable
8078583.txt,http://43.156.237.181/v3/signin/identifier?dsh=s-1979351520:1678993237466473&amp;continue=https://accounts.google.com/?&amp;xrealip=149.56.153.180&amp;followup=https://accounts.google.com/?&amp;xrealip=149.56.153.180&amp;ifkv=awnoghekxk_gvuv9z07xx8lfk19kp9vzp0yun1c2xwhn0frayrtlo4ucsqmr93wgtnzed0oy5q2uvg&amp;passive=1209600&amp;xrealip=149.56.153.180&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,405,43.156.237.181,14,1,181,2.103910022,0.4,0,0.036344291,3,2,0,0,0,232,0.573,95,0.235,10,3,0,42,0.136,1,2,1638,1,43156237v3signinidentifier?dsh=s-1979351520:1678993237466473&amp;continue=accountsgooglecom?&amp;xrealip=14956153180&amp;followup=accountsgooglecom?&amp;xrealip=14956153180&amp;ifkv=awnoghekxk_gvuv9z07xx8lfk19kp9vzp0yun1c2xwhn0frayrtlo4ucsqmr93wgtnzed0oy5q2uvg&amp;passive=1209600&amp;xrealip=14956153180&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8085815.txt,http://72.167.103.108/wp-includes/block-supports/nfcucaptchanu/dashboard/login.php,82,72.167.103.108,14,1,108,10.85192982,0.4,0,0.042222839,3,2,0,0,0,53,0.646,11,0.134,0,0,0,11,0.134,0,242,112,1,72167103wp-includesblock-supportsnfcucaptchanudashboardloginphp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,Valuable
oph00581.txt,http://securemgvto.x24hr.com/mygov/my_gov/full_info.php,54,securemgvto.x24hr.com,21,0,com,25.6164966,0.823529412,0.5229071,0.044936281,3,1,0,0,0,37,0.685,2,0.037,0,0,0,8,0.148,0,16,64,1,securemgvtox24hrmygovmy_govfull_infoph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw48448.txt,http://www.caa.update.customs-lk.org,35,www.caa.update.customs-lk.org,29,0,org,45.08307692,0.380952381,0.0799628,0.060369134,3,3,0,0,0,20,0.571,0,0,0,0,0,4,0.114,0,13,1136,1,caaupdatecustoms-lk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
mw9181.txt,http://www.online.softupdate-online.top,38,www.online.softupdate-online.top,32,0,top,56.43738977,0.458333333,0.0002752,0.063533194,3,2,0,0,0,24,0.632,0,0,0,0,0,3,0.079,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph00702.txt,https://membershiplienquangarenavn.com/ui/login/,47,membershiplienquangarenavn.com,30,0,com,44.39842209,1,0.5229071,0.057674596,3,0,0,0,0,36,0.766,0,0,0,0,0,3,0.064,1,58,204,1,membershiplienquangarenavnuilogin,0,100,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0,0,0,Valuable
7506692.txt,https://sky-authenticate.web.app/,32,sky-authenticate.web.app,24,0,app,48.63888889,0.65,0.001502,0.052214257,3,1,0,0,0,21,0.656,0,0,0,0,0,3,0.094,1,11,1663,1,sky-authenticateweb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Valuable
